ACFT_ID;Profile_ID;Stage Length;Step Number;Step Type;Thrust Rating;Flap_ID;End Point Altitude (ft);Rate Of Climb (ft/min);End Point CAS (kt);Accel Percentage (%)
DC1040;DEFAULT;6;9;Climb;MaxClimb;ZERO;7500.0;;;
DC1040;DEFAULT;6;10;Climb;MaxClimb;ZERO;10000.0;;;
DC1040;DEFAULT;7;1;Takeoff;MaxTakeoff;15;;;;
DC1040;DEFAULT;7;2;Climb;MaxTakeoff;15;1000.0;;;
DC1040;DEFAULT;7;3;Accelerate;MaxTakeoff;15;;1170.0;211.0;
DC1040;DEFAULT;7;4;Accelerate;MaxTakeoff;5;;878.0;226.0;
DC1040;DEFAULT;7;5;Accelerate;MaxClimb;INT;;800.0;241.0;
DC1040;DEFAULT;7;6;Climb;MaxClimb;ZERO;3000.0;;;
DC1040;DEFAULT;7;7;Accelerate;MaxClimb;ZERO;;800.0;250.0;
DC1040;DEFAULT;7;8;Climb;MaxClimb;ZERO;5500.0;;;
DC1040;DEFAULT;7;9;Climb;MaxClimb;ZERO;7500.0;;;
DC1040;DEFAULT;7;10;Climb;MaxClimb;ZERO;10000.0;;;
DC3;DEFAULT;1;1;Takeoff;MaxTakeoff;TO;;;;
DC3;DEFAULT;1;2;Climb;MaxTakeoff;TO;400.0;;;
DC3;DEFAULT;1;3;Climb;MaxClimb;ZERO;3000.0;;;
DC3;DEFAULT;1;4;Accelerate;MaxClimb;ZERO;;1000.0;126.0;
DC3;DEFAULT;1;5;Climb;MaxClimb;ZERO;5500.0;;;
DC3;DEFAULT;1;6;Climb;MaxClimb;ZERO;7500.0;;;
DC3;DEFAULT;1;7;Climb;MaxClimb;ZERO;10000.0;;;
DC3;DEFAULT;2;1;Takeoff;MaxTakeoff;TO;;;;
DC3;DEFAULT;2;2;Climb;MaxTakeoff;TO;400.0;;;
DC3;DEFAULT;2;3;Climb;MaxClimb;ZERO;3000.0;;;
DC3;DEFAULT;2;4;Accelerate;MaxClimb;ZERO;;800.0;130.0;
DC3;DEFAULT;2;5;Climb;MaxClimb;ZERO;5500.0;;;
DC3;DEFAULT;2;6;Climb;MaxClimb;ZERO;7500.0;;;
DC3;DEFAULT;2;7;Climb;MaxClimb;ZERO;10000.0;;;
DC3;DEFAULT;3;1;Takeoff;MaxTakeoff;TO;;;;
DC3;DEFAULT;3;2;Climb;MaxTakeoff;TO;400.0;;;
DC3;DEFAULT;3;3;Climb;MaxClimb;ZERO;3000.0;;;
DC3;DEFAULT;3;4;Accelerate;MaxClimb;ZERO;;633.0;134.0;
DC3;DEFAULT;3;5;Climb;MaxClimb;ZERO;7500.0;;;
DC3;DEFAULT;3;6;Climb;MaxClimb;ZERO;10000.0;;;
DC6;DEFAULT;1;1;Takeoff;MaxTakeoff;TO;;;;
DC6;DEFAULT;1;2;Climb;MaxTakeoff;TO;1500.0;;;
DC6;DEFAULT;1;3;Accelerate;MaxTakeoff;TO;;818.0;135.0;
DC6;DEFAULT;1;4;Climb;MaxClimb;ZERO;3000.0;;;
DC6;DEFAULT;1;5;Climb;MaxClimb;ZERO;5500.0;;;
DC6;DEFAULT;1;6;Climb;MaxClimb;ZERO;7500.0;;;
DC6;DEFAULT;1;7;Climb;MaxClimb;ZERO;10000.0;;;
DC6;DEFAULT;2;1;Takeoff;MaxTakeoff;TO;;;;
DC6;DEFAULT;2;2;Climb;MaxTakeoff;TO;1500.0;;;
DC6;DEFAULT;2;3;Accelerate;MaxTakeoff;TO;;643.0;143.0;
DC6;DEFAULT;2;4;Climb;MaxClimb;ZERO;3000.0;;;
DC6;DEFAULT;2;5;Climb;MaxClimb;ZERO;5500.0;;;
DC6;DEFAULT;2;6;Climb;MaxClimb;ZERO;7500.0;;;
DC6;DEFAULT;2;7;Climb;MaxClimb;ZERO;10000.0;;;
DC6;DEFAULT;3;1;Takeoff;MaxTakeoff;TO;;;;
DC6;DEFAULT;3;2;Climb;MaxTakeoff;TO;1500.0;;;
DC6;DEFAULT;3;3;Accelerate;MaxTakeoff;TO;;498.0;149.0;
DC6;DEFAULT;3;4;Climb;MaxClimb;ZERO;3000.0;;;
DC6;DEFAULT;3;5;Climb;MaxClimb;ZERO;5500.0;;;
DC6;DEFAULT;3;6;Climb;MaxClimb;ZERO;7500.0;;;
DC6;DEFAULT;3;7;Climb;MaxClimb;ZERO;10000.0;;;
DC850;DEFAULT;1;1;Takeoff;MaxTakeoff;15;;;;
DC850;DEFAULT;1;2;Climb;MaxTakeoff;15;1000.0;;;
DC850;DEFAULT;1;3;Accelerate;MaxTakeoff;15;;2205.0;149.0;
DC850;DEFAULT;1;4;Accelerate;MaxTakeoff;INT;;1654.0;169.0;
DC850;DEFAULT;1;5;Accelerate;MaxClimb;INT;;1000.0;189.0;
DC850;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000.0;;;
DC850;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
DC850;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500.0;;;
DC850;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500.0;;;
DC850;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000.0;;;
DC850;DEFAULT;2;1;Takeoff;MaxTakeoff;15;;;;
DC850;DEFAULT;2;2;Climb;MaxTakeoff;15;1000.0;;;
DC850;DEFAULT;2;3;Accelerate;MaxTakeoff;15;;2089.0;153.0;
DC850;DEFAULT;2;4;Accelerate;MaxTakeoff;INT;;1567.0;173.0;
DC850;DEFAULT;2;5;Accelerate;MaxClimb;INT;;1000.0;193.0;
DC850;DEFAULT;2;6;Climb;MaxClimb;ZERO;3000.0;;;
DC850;DEFAULT;2;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
DC850;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500.0;;;
DC850;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500.0;;;
DC850;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000.0;;;
DC850;DEFAULT;3;1;Takeoff;MaxTakeoff;15;;;;
DC850;DEFAULT;3;2;Climb;MaxTakeoff;15;1000.0;;;
DC850;DEFAULT;3;3;Accelerate;MaxTakeoff;15;;1930.0;158.0;
DC850;DEFAULT;3;4;Accelerate;MaxTakeoff;INT;;1448.0;178.0;
DC850;DEFAULT;3;5;Accelerate;MaxClimb;INT;;1000.0;198.0;
DC850;DEFAULT;3;6;Climb;MaxClimb;ZERO;3000.0;;;
DC850;DEFAULT;3;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
DC850;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500.0;;;
DC850;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500.0;;;
DC850;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000.0;;;
DC850;DEFAULT;4;1;Takeoff;MaxTakeoff;15;;;;
DC850;DEFAULT;4;2;Climb;MaxTakeoff;15;1000.0;;;
DC850;DEFAULT;4;3;Accelerate;MaxTakeoff;15;;1743.0;165.0;
DC850;DEFAULT;4;4;Accelerate;MaxTakeoff;INT;;1308.0;185.0;
DC850;DEFAULT;4;5;Accelerate;MaxClimb;INT;;1000.0;205.0;
DC850;DEFAULT;4;6;Climb;MaxClimb;ZERO;3000.0;;;
DC850;DEFAULT;4;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
DC850;DEFAULT;4;8;Climb;MaxClimb;ZERO;5500.0;;;
DC850;DEFAULT;4;9;Climb;MaxClimb;ZERO;7500.0;;;
DC850;DEFAULT;4;10;Climb;MaxClimb;ZERO;10000.0;;;
DC850;DEFAULT;5;1;Takeoff;MaxTakeoff;15;;;;
DC850;DEFAULT;5;2;Climb;MaxTakeoff;15;1000.0;;;
DC850;DEFAULT;5;3;Accelerate;MaxTakeoff;15;;1541.0;173.0;
DC850;DEFAULT;5;4;Accelerate;MaxTakeoff;INT;;1156.0;193.0;
DC850;DEFAULT;5;5;Accelerate;MaxClimb;INT;;1000.0;213.0;
DC850;DEFAULT;5;6;Climb;MaxClimb;ZERO;3000.0;;;
DC850;DEFAULT;5;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
DC850;DEFAULT;5;8;Climb;MaxClimb;ZERO;5500.0;;;
DC850;DEFAULT;5;9;Climb;MaxClimb;ZERO;7500.0;;;
DC850;DEFAULT;5;10;Climb;MaxClimb;ZERO;10000.0;;;
DC850;DEFAULT;6;1;Takeoff;MaxTakeoff;15;;;;
DC850;DEFAULT;6;2;Climb;MaxTakeoff;15;1000.0;;;
DC850;DEFAULT;6;3;Accelerate;MaxTakeoff;15;;1397.0;180.0;
DC850;DEFAULT;6;4;Accelerate;MaxTakeoff;INT;;1048.0;200.0;
DC850;DEFAULT;6;5;Accelerate;MaxClimb;INT;;1000.0;220.0;
DC850;DEFAULT;6;6;Climb;MaxClimb;ZERO;3000.0;;;
DC850;DEFAULT;6;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
DC850;DEFAULT;6;8;Climb;MaxClimb;ZERO;5500.0;;;
DC850;DEFAULT;6;9;Climb;MaxClimb;ZERO;7500.0;;;
DC850;DEFAULT;6;10;Climb;MaxClimb;ZERO;10000.0;;;
DC860;DEFAULT;1;1;Takeoff;MaxTakeoff;12;;;;
DC860;DEFAULT;1;2;Climb;MaxTakeoff;12;1000.0;;;
DC860;DEFAULT;1;3;Accelerate;MaxTakeoff;12;;2055.0;160.0;
DC860;DEFAULT;1;4;Accelerate;MaxTakeoff;INT;;1541.0;180.0;
DC860;DEFAULT;1;5;Accelerate;MaxClimb;INT;;1000.0;200.0;
DC860;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000.0;;;
DC860;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
DC860;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500.0;;;
DC860;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500.0;;;
DC860;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000.0;;;
DC860;DEFAULT;2;1;Takeoff;MaxTakeoff;12;;;;
DC860;DEFAULT;2;2;Climb;MaxTakeoff;12;1000.0;;;
DC860;DEFAULT;2;3;Accelerate;MaxTakeoff;12;;1959.0;164.0;
DC860;DEFAULT;2;4;Accelerate;MaxTakeoff;INT;;1470.0;184.0;
DC860;DEFAULT;2;5;Accelerate;MaxClimb;INT;;1000.0;204.0;
DC860;DEFAULT;2;6;Climb;MaxClimb;ZERO;3000.0;;;
DC860;DEFAULT;2;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
DC860;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500.0;;;
DC860;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500.0;;;
DC860;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000.0;;;
DC860;DEFAULT;3;1;Takeoff;MaxTakeoff;12;;;;
DC860;DEFAULT;3;2;Climb;MaxTakeoff;12;1000.0;;;
DC860;DEFAULT;3;3;Accelerate;MaxTakeoff;12;;1827.0;168.0;
DC860;DEFAULT;3;4;Accelerate;MaxTakeoff;INT;;1371.0;188.0;
DC860;DEFAULT;3;5;Accelerate;MaxClimb;INT;;1000.0;208.0;
DC860;DEFAULT;3;6;Climb;MaxClimb;ZERO;3000.0;;;
DC860;DEFAULT;3;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
DC860;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500.0;;;
DC860;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500.0;;;
DC860;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000.0;;;
DC860;DEFAULT;4;1;Takeoff;MaxTakeoff;12;;;;
DC860;DEFAULT;4;2;Climb;MaxTakeoff;12;1000.0;;;
DC860;DEFAULT;4;3;Accelerate;MaxTakeoff;12;;1668.0;175.0;
DC860;DEFAULT;4;4;Accelerate;MaxTakeoff;INT;;1251.0;195.0;
DC860;DEFAULT;4;5;Accelerate;MaxClimb;INT;;1000.0;215.0;
DC860;DEFAULT;4;6;Climb;MaxClimb;ZERO;3000.0;;;
DC860;DEFAULT;4;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
DC860;DEFAULT;4;8;Climb;MaxClimb;ZERO;5500.0;;;
DC860;DEFAULT;4;9;Climb;MaxClimb;ZERO;7500.0;;;
DC860;DEFAULT;4;10;Climb;MaxClimb;ZERO;10000.0;;;
DC860;DEFAULT;5;1;Takeoff;MaxTakeoff;12;;;;
DC860;DEFAULT;5;2;Climb;MaxTakeoff;12;1000.0;;;
DC860;DEFAULT;5;3;Accelerate;MaxTakeoff;12;;1491.0;182.0;
DC860;DEFAULT;5;4;Accelerate;MaxTakeoff;INT;;1118.0;202.0;
DC860;DEFAULT;5;5;Accelerate;MaxClimb;INT;;1000.0;222.0;
DC860;DEFAULT;5;6;Climb;MaxClimb;ZERO;3000.0;;;
DC860;DEFAULT;5;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
DC860;DEFAULT;5;8;Climb;MaxClimb;ZERO;5500.0;;;
DC860;DEFAULT;5;9;Climb;MaxClimb;ZERO;7500.0;;;
DC860;DEFAULT;5;10;Climb;MaxClimb;ZERO;10000.0;;;
DC860;DEFAULT;6;1;Takeoff;MaxTakeoff;12;;;;
DC860;DEFAULT;6;2;Climb;MaxTakeoff;12;1000.0;;;
DC860;DEFAULT;6;3;Accelerate;MaxTakeoff;12;;1394.0;187.0;
DC860;DEFAULT;6;4;Accelerate;MaxTakeoff;INT;;1046.0;207.0;
DC860;DEFAULT;6;5;Accelerate;MaxClimb;INT;;1000.0;227.0;
DC860;DEFAULT;6;6;Climb;MaxClimb;ZERO;3000.0;;;
DC860;DEFAULT;6;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
DC860;DEFAULT;6;8;Climb;MaxClimb;ZERO;5500.0;;;
DC860;DEFAULT;6;9;Climb;MaxClimb;ZERO;7500.0;;;
DC860;DEFAULT;6;10;Climb;MaxClimb;ZERO;10000.0;;;
DC860;DEFAULT;7;1;Takeoff;MaxTakeoff;12;;;;
DC860;DEFAULT;7;2;Climb;MaxTakeoff;12;1000.0;;;
DC860;DEFAULT;7;3;Accelerate;MaxTakeoff;12;;1275.0;192.0;
DC860;DEFAULT;7;4;Accelerate;MaxTakeoff;INT;;956.0;212.0;
DC860;DEFAULT;7;5;Accelerate;MaxClimb;INT;;900.0;232.0;
DC860;DEFAULT;7;6;Climb;MaxClimb;ZERO;3000.0;;;
DC860;DEFAULT;7;7;Accelerate;MaxClimb;ZERO;;900.0;250.0;
DC860;DEFAULT;7;8;Climb;MaxClimb;ZERO;5500.0;;;
DC860;DEFAULT;7;9;Climb;MaxClimb;ZERO;7500.0;;;
DC860;DEFAULT;7;10;Climb;MaxClimb;ZERO;10000.0;;;
DC870;DEFAULT;1;1;Takeoff;MaxTakeoff;12;;;;
DC870;DEFAULT;1;2;Climb;MaxTakeoff;12;1000.0;;;
DC870;DEFAULT;1;3;Accelerate;MaxTakeoff;12;;2405.0;160.0;
DC870;DEFAULT;1;4;Accelerate;MaxTakeoff;INT;;1804.0;180.0;
DC870;DEFAULT;1;5;Accelerate;MaxClimb;INT;;1000.0;200.0;
DC870;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000.0;;;
DC870;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
DC870;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500.0;;;
DC870;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500.0;;;
DC870;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000.0;;;
DC870;DEFAULT;2;1;Takeoff;MaxTakeoff;12;;;;
DC870;DEFAULT;2;2;Climb;MaxTakeoff;12;1000.0;;;
DC870;DEFAULT;2;3;Accelerate;MaxTakeoff;12;;2289.0;164.0;
DC870;DEFAULT;2;4;Accelerate;MaxTakeoff;INT;;1717.0;184.0;
DC870;DEFAULT;2;5;Accelerate;MaxClimb;INT;;1000.0;204.0;
DC870;DEFAULT;2;6;Climb;MaxClimb;ZERO;3000.0;;;
DC870;DEFAULT;2;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
DC870;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500.0;;;
DC870;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500.0;;;
DC870;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000.0;;;
DC870;DEFAULT;3;1;Takeoff;MaxTakeoff;12;;;;
DC870;DEFAULT;3;2;Climb;MaxTakeoff;12;1000.0;;;
DC870;DEFAULT;3;3;Accelerate;MaxTakeoff;12;;2129.0;168.0;
DC870;DEFAULT;3;4;Accelerate;MaxTakeoff;INT;;1597.0;188.0;
DC870;DEFAULT;3;5;Accelerate;MaxClimb;INT;;1000.0;208.0;
DC870;DEFAULT;3;6;Climb;MaxClimb;ZERO;3000.0;;;
DC870;DEFAULT;3;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
DC870;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500.0;;;
DC870;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500.0;;;
DC870;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000.0;;;
DC870;DEFAULT;4;1;Takeoff;MaxTakeoff;12;;;;
DC870;DEFAULT;4;2;Climb;MaxTakeoff;12;1000.0;;;
DC870;DEFAULT;4;3;Accelerate;MaxTakeoff;12;;1938.0;175.0;
DC870;DEFAULT;4;4;Accelerate;MaxTakeoff;INT;;1454.0;195.0;
DC870;DEFAULT;4;5;Accelerate;MaxClimb;INT;;1000.0;215.0;
DC870;DEFAULT;4;6;Climb;MaxClimb;ZERO;3000.0;;;
DC870;DEFAULT;4;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
DC870;DEFAULT;4;8;Climb;MaxClimb;ZERO;5500.0;;;
DC870;DEFAULT;4;9;Climb;MaxClimb;ZERO;7500.0;;;
DC870;DEFAULT;4;10;Climb;MaxClimb;ZERO;10000.0;;;
DC870;DEFAULT;5;1;Takeoff;MaxTakeoff;12;;;;
DC870;DEFAULT;5;2;Climb;MaxTakeoff;12;1000.0;;;
DC870;DEFAULT;5;3;Accelerate;MaxTakeoff;12;;1727.0;182.0;
DC870;DEFAULT;5;4;Accelerate;MaxTakeoff;INT;;1295.0;202.0;
DC870;DEFAULT;5;5;Accelerate;MaxClimb;INT;;1000.0;222.0;
DC870;DEFAULT;5;6;Climb;MaxClimb;ZERO;3000.0;;;
DC870;DEFAULT;5;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
DC870;DEFAULT;5;8;Climb;MaxClimb;ZERO;5500.0;;;
DC870;DEFAULT;5;9;Climb;MaxClimb;ZERO;7500.0;;;
DC870;DEFAULT;5;10;Climb;MaxClimb;ZERO;10000.0;;;
DC870;DEFAULT;6;1;Takeoff;MaxTakeoff;12;;;;
DC870;DEFAULT;6;2;Climb;MaxTakeoff;12;1000.0;;;
DC870;DEFAULT;6;3;Accelerate;MaxTakeoff;12;;1611.0;187.0;
DC870;DEFAULT;6;4;Accelerate;MaxTakeoff;INT;;1209.0;207.0;
DC870;DEFAULT;6;5;Accelerate;MaxClimb;INT;;1000.0;227.0;
DC870;DEFAULT;6;6;Climb;MaxClimb;ZERO;3000.0;;;
DC870;DEFAULT;6;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
DC870;DEFAULT;6;8;Climb;MaxClimb;ZERO;5500.0;;;
DC870;DEFAULT;6;9;Climb;MaxClimb;ZERO;7500.0;;;
DC870;DEFAULT;6;10;Climb;MaxClimb;ZERO;10000.0;;;
DC870;DEFAULT;7;1;Takeoff;MaxTakeoff;12;;;;
DC870;DEFAULT;7;2;Climb;MaxTakeoff;12;1000.0;;;
DC870;DEFAULT;7;3;Accelerate;MaxTakeoff;12;;1470.0;192.0;
DC870;DEFAULT;7;4;Accelerate;MaxTakeoff;INT;;1103.0;212.0;
DC870;DEFAULT;7;5;Accelerate;MaxClimb;INT;;1000.0;232.0;
DC870;DEFAULT;7;6;Climb;MaxClimb;ZERO;3000.0;;;
DC870;DEFAULT;7;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
DC870;DEFAULT;7;8;Climb;MaxClimb;ZERO;5500.0;;;
DC870;DEFAULT;7;9;Climb;MaxClimb;ZERO;7500.0;;;
DC870;DEFAULT;7;10;Climb;MaxClimb;ZERO;10000.0;;;
DC8QN;DEFAULT;1;1;Takeoff;MaxTakeoff;12;;;;
DC8QN;DEFAULT;1;2;Climb;MaxTakeoff;12;1000.0;;;
DC8QN;DEFAULT;1;3;Accelerate;MaxTakeoff;12;;2055.0;160.0;
DC8QN;DEFAULT;1;4;Accelerate;MaxTakeoff;INT;;1541.0;180.0;
DC8QN;DEFAULT;1;5;Accelerate;MaxClimb;INT;;1000.0;200.0;
DC8QN;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000.0;;;
DC8QN;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
DC8QN;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500.0;;;
DC8QN;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500.0;;;
DC8QN;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000.0;;;
DC8QN;DEFAULT;2;1;Takeoff;MaxTakeoff;12;;;;
DC8QN;DEFAULT;2;2;Climb;MaxTakeoff;12;1000.0;;;
DC8QN;DEFAULT;2;3;Accelerate;MaxTakeoff;12;;1959.0;164.0;
DC8QN;DEFAULT;2;4;Accelerate;MaxTakeoff;INT;;1470.0;184.0;
DC8QN;DEFAULT;2;5;Accelerate;MaxClimb;INT;;1000.0;204.0;
DC8QN;DEFAULT;2;6;Climb;MaxClimb;ZERO;3000.0;;;
DC8QN;DEFAULT;2;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
DC8QN;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500.0;;;
DC8QN;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500.0;;;
DC8QN;DEFAULT;2;10;Climb;MaxClimb;ZERO;10000.0;;;
DC8QN;DEFAULT;3;1;Takeoff;MaxTakeoff;12;;;;
DC8QN;DEFAULT;3;2;Climb;MaxTakeoff;12;1000.0;;;
DC8QN;DEFAULT;3;3;Accelerate;MaxTakeoff;12;;1827.0;168.0;
DC8QN;DEFAULT;3;4;Accelerate;MaxTakeoff;INT;;1371.0;188.0;
DC8QN;DEFAULT;3;5;Accelerate;MaxClimb;INT;;1000.0;208.0;
DC8QN;DEFAULT;3;6;Climb;MaxClimb;ZERO;3000.0;;;
DC8QN;DEFAULT;3;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
DC8QN;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500.0;;;
DC8QN;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500.0;;;
DC8QN;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000.0;;;
DC8QN;DEFAULT;4;1;Takeoff;MaxTakeoff;12;;;;
DC8QN;DEFAULT;4;2;Climb;MaxTakeoff;12;1000.0;;;
DC8QN;DEFAULT;4;3;Accelerate;MaxTakeoff;12;;1668.0;175.0;
DC8QN;DEFAULT;4;4;Accelerate;MaxTakeoff;INT;;1251.0;195.0;
DC8QN;DEFAULT;4;5;Accelerate;MaxClimb;INT;;1000.0;215.0;
DC8QN;DEFAULT;4;6;Climb;MaxClimb;ZERO;3000.0;;;
DC8QN;DEFAULT;4;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
DC8QN;DEFAULT;4;8;Climb;MaxClimb;ZERO;5500.0;;;
DC8QN;DEFAULT;4;9;Climb;MaxClimb;ZERO;7500.0;;;
DC8QN;DEFAULT;4;10;Climb;MaxClimb;ZERO;10000.0;;;
DC8QN;DEFAULT;5;1;Takeoff;MaxTakeoff;12;;;;
DC8QN;DEFAULT;5;2;Climb;MaxTakeoff;12;1000.0;;;
DC8QN;DEFAULT;5;3;Accelerate;MaxTakeoff;12;;1491.0;182.0;
DC8QN;DEFAULT;5;4;Accelerate;MaxTakeoff;INT;;1118.0;202.0;
DC8QN;DEFAULT;5;5;Accelerate;MaxClimb;INT;;1000.0;222.0;
DC8QN;DEFAULT;5;6;Climb;MaxClimb;ZERO;3000.0;;;
DC8QN;DEFAULT;5;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
DC8QN;DEFAULT;5;8;Climb;MaxClimb;ZERO;5500.0;;;
DC8QN;DEFAULT;5;9;Climb;MaxClimb;ZERO;7500.0;;;
DC8QN;DEFAULT;5;10;Climb;MaxClimb;ZERO;10000.0;;;
DC8QN;DEFAULT;6;1;Takeoff;MaxTakeoff;12;;;;
DC8QN;DEFAULT;6;2;Climb;MaxTakeoff;12;1000.0;;;
DC8QN;DEFAULT;6;3;Accelerate;MaxTakeoff;12;;1394.0;187.0;
DC8QN;DEFAULT;6;4;Accelerate;MaxTakeoff;INT;;1046.0;207.0;
DC8QN;DEFAULT;6;5;Accelerate;MaxClimb;INT;;1000.0;227.0;
DC8QN;DEFAULT;6;6;Climb;MaxClimb;ZERO;3000.0;;;
DC8QN;DEFAULT;6;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
DC8QN;DEFAULT;6;8;Climb;MaxClimb;ZERO;5500.0;;;
DC8QN;DEFAULT;6;9;Climb;MaxClimb;ZERO;7500.0;;;
DC8QN;DEFAULT;6;10;Climb;MaxClimb;ZERO;10000.0;;;
DC8QN;DEFAULT;7;1;Takeoff;MaxTakeoff;12;;;;
DC8QN;DEFAULT;7;2;Climb;MaxTakeoff;12;1000.0;;;
DC8QN;DEFAULT;7;3;Accelerate;MaxTakeoff;12;;1275.0;192.0;
DC8QN;DEFAULT;7;4;Accelerate;MaxTakeoff;INT;;956.0;212.0;
DC8QN;DEFAULT;7;5;Accelerate;MaxClimb;INT;;900.0;232.0;
DC8QN;DEFAULT;7;6;Climb;MaxClimb;ZERO;3000.0;;;
DC8QN;DEFAULT;7;7;Accelerate;MaxClimb;ZERO;;900.0;250.0;
DC8QN;DEFAULT;7;8;Climb;MaxClimb;ZERO;5500.0;;;
DC8QN;DEFAULT;7;9;Climb;MaxClimb;ZERO;7500.0;;;
DC8QN;DEFAULT;7;10;Climb;MaxClimb;ZERO;10000.0;;;
DC910;DEFAULT;1;1;Takeoff;MaxTakeoff;15;;;;
DC910;DEFAULT;1;2;Climb;MaxTakeoff;15;1000.0;;;
DC910;DEFAULT;1;3;Accelerate;MaxTakeoff;15;;2296.0;136.0;
DC910;DEFAULT;1;4;Accelerate;MaxTakeoff;5;;1722.0;146.0;
DC910;DEFAULT;1;5;Accelerate;MaxClimb;INT;;1000.0;181.0;
DC910;DEFAULT;1;6;Climb;MaxClimb;ZERO;3000.0;;;
DC910;DEFAULT;1;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
DC910;DEFAULT;1;8;Climb;MaxClimb;ZERO;5500.0;;;
DC910;DEFAULT;1;9;Climb;MaxClimb;ZERO;7500.0;;;
DC910;DEFAULT;1;10;Climb;MaxClimb;ZERO;10000.0;;;
DC910;DEFAULT;2;1;Takeoff;MaxTakeoff;15;;;;
DC910;DEFAULT;2;2;Climb;MaxTakeoff;15;1000.0;;;
DC910;DEFAULT;2;3;Accelerate;MaxTakeoff;15;;2070.0;143.0;
DC910;DEFAULT;2;4;Accelerate;MaxTakeoff;5;;1553.0;153.0;
DC910;DEFAULT;2;5;Accelerate;MaxClimb;INT;;1000.0;188.0;
DC910;DEFAULT;2;6;Climb;MaxClimb;ZERO;3000.0;;;
DC910;DEFAULT;2;7;Accelerate;MaxClimb;ZERO;;1000.0;250.0;
DC910;DEFAULT;2;8;Climb;MaxClimb;ZERO;5500.0;;;
DC910;DEFAULT;2;9;Climb;MaxClimb;ZERO;7500.0;;;
